Id,HorseId,VaccinationCertificateNumber,VaccinationBatchNumber,comment,VetId,VaccinatedAt,CreatedAt
260664,20192342,,,,38,2024-07-28,2024-07-31 12:23:41
260665,20200143,,,,38,2024-04-12,2024-07-31 12:23:41
260666,20153221,,,,38,2022-12-10,2024-07-31 12:23:41
260667,20160839,,,,38,2024-03-18,2024-07-31 12:23:41
260668,20192357,,,,38,2024-03-30,2024-07-31 12:23:42
260669,20191714,,,,38,2024-07-01,2024-07-31 12:23:42
260670,20192266,,,,38,2024-04-08,2024-07-31 12:23:42
260671,20202405,,,,38,2024-05-11,2024-07-31 12:23:42
260672,20172619,,,,38,2024-07-06,2024-07-31 12:23:42
260673,20171258,,,,38,2024-06-17,2024-07-31 12:23:42
260674,20202703,,,,38,2024-04-20,2024-07-31 12:23:42
260675,20190035,,,,38,2023-12-01,2024-07-31 12:23:43
260676,20212458,,,,38,2024-07-01,2024-07-31 12:23:43
260677,20171334,,,,38,2022-12-28,2024-07-31 12:23:43
260678,20203159,,,,38,2024-05-08,2024-07-31 12:23:43
260679,20132788,,,,38,2023-06-22,2024-07-31 12:23:43
260680,20180431,,,,38,2024-05-21,2024-07-31 12:23:43
260681,20170433,,,,38,2024-03-22,2024-07-31 12:23:43
260682,20190575,,,,38,2024-05-21,2024-07-31 12:23:44
260683,20191274,,,,38,2024-06-10,2024-07-31 12:23:44
260684,20152451,,,,38,2023-05-27,2024-07-31 12:23:44
260685,20201584,,,,38,2024-06-01,2024-07-31 12:23:44
260686,20190075,,,,38,2023-01-28,2024-07-31 12:23:44
260687,20190651,,,,38,2024-05-18,2024-07-31 12:23:44
260688,20191345,,,,38,2024-06-29,2024-07-31 12:23:44
260689,20201433,,,,38,2024-06-09,2024-07-31 12:23:44
260690,20182228,,,,38,2023-10-28,2024-07-31 12:23:45
260691,20190626,,,,38,2023-03-12,2024-07-31 12:23:45
260692,20190020,,,,38,2024-04-03,2024-07-31 12:23:45
260693,20212069,,,,38,2024-03-03,2024-07-31 12:23:45
260694,20170211,,,,38,2022-12-22,2024-07-31 12:23:45
260695,20161674,,,,38,2024-03-22,2024-07-31 12:23:45
260696,20211542,,,,38,2024-02-03,2024-07-31 12:23:45
260697,20211582,,,,38,2024-06-09,2024-07-31 12:23:46
260698,20190040,,,,38,2024-03-03,2024-07-31 12:23:46
260699,20202763,,,,38,2024-03-01,2024-07-31 12:23:46
260700,20202758,,,,38,2024-06-20,2024-07-31 12:23:46
260701,20201357,,,,38,2024-06-29,2024-07-31 12:23:46
260702,20130673,,,,38,2024-04-14,2024-07-31 12:23:46
260703,20202152,,,,38,2024-07-17,2024-07-31 12:23:46
260704,20180491,,,,38,2024-04-14,2024-07-31 12:23:47
260705,20191183,,,,38,2024-03-11,2024-07-31 12:23:47
260706,20190691,,,,38,2024-05-20,2024-07-31 12:23:47
260707,20180855,,,,38,2023-03-26,2024-07-31 12:23:47
260708,20180077,,,,38,2023-01-08,2024-07-31 12:23:47
260709,20200774,,,,38,2024-06-29,2024-07-31 12:23:47
260710,20160788,,,,38,2024-01-18,2024-07-31 12:23:47
260711,20212403,,,,38,2024-05-18,2024-07-31 12:23:47
260712,20201877,,,,38,2024-05-18,2024-07-31 12:23:48
260713,20201837,,,,38,2024-05-18,2024-07-31 12:23:48
260714,20192120,,,,38,2023-12-01,2024-07-31 12:23:48
260715,20171516,,,,38,2023-08-12,2024-07-31 12:23:48
260716,20170504,,,,38,2024-05-14,2024-07-31 12:23:48
260717,20202172,,,,38,2024-07-21,2024-07-31 12:23:48
260718,20172811,,,,38,2024-06-01,2024-07-31 12:23:48
260719,20171834,,,,38,2024-05-24,2024-07-31 12:23:49
260720,20210212,,,,38,2024-04-22,2024-07-31 12:23:49
260721,20210227,,,,38,2024-04-22,2024-07-31 12:23:49
260722,20192175,,,,38,2024-05-05,2024-07-31 12:23:49
260723,20172699,,,,38,2023-07-18,2024-07-31 12:23:49
260724,20161134,,,,38,2024-01-24,2024-07-31 12:23:49
260725,20181367,,,,38,2023-11-17,2024-07-31 12:23:49
260726,20160137,,,,38,2023-10-04,2024-07-31 12:23:50
